Series Name,Series Code,Country Name,Country Code,2010 [YR2010]
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Senegal,SEN,5.21774005889893
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Serbia,SRB,4.32780981063843
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Seychelles,SYC,3.548259973526
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sierra Leone,SLE,2.58863997459412
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Singapore,SGP,3.08044004440308
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sint Maarten (Dutch part),SXM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Slovak Republic,SVK,4.06091022491455
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Slovenia,SVN,5.54546022415161
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Small states,SST,5.02872490882874
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Solomon Islands,SLB,7.93173980712891
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Somalia,SOM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Africa,ZAF,5.13497018814087
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Asia,SAS,3.377690076828
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Asia (IDA & IBRD),TSA,3.377690076828
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Sudan,SSD,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Spain,ESP,4.85608005523682
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sri Lanka,LKA,1.71774005889893
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Kitts and Nevis,KNA,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Lucia,LCA,3.4828999042511
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Martin (French part),MAF,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Vincent and the Grenadines,VCT,5.08522987365723
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sub-Saharan Africa,SSF,3.52101492881775
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,3.52101492881775
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,3.52101492881775
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sudan,SDN,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Suriname,SUR,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sweden,SWE,6.52268981933594
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Switzerland,CHE,4.76562976837158
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Syrian Arab Republic,SYR,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tajikistan,TJK,4.00675010681152
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tanzania,TZA,4.54169988632202
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Thailand,THA,3.5084400177002
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Timor-Leste,TLS,11.1076097488403
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Togo,TGO,4.09635019302368
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tonga,TON,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Trinidad and Tobago,TTO,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tunisia,TUN,5.96303987503052
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turkiye,TUR,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turkmenistan,TKM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turks and Caicos Islands,TCA,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tuvalu,TUV,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uganda,UGA,1.72739994525909
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Ukraine,UKR,7.3970799446106
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United Arab Emirates,ARE,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United Kingdom,GBR,5.66824007034302
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United States,USA,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Upper middle income,UMC,4.32780981063843
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uruguay,URY,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uzbekistan,UZB,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Vanuatu,VUT,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Venezuela, RB",VEN,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Vietnam,VNM,5.13721990585327
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Virgin Islands (U.S.),VIR,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,West Bank and Gaza,PSE,6.19167995452881
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,World,WLD,4.32780981063843
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Yemen, Rep.",YEM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Zambia,ZMB,3.70000004768372
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Zimbabwe,ZWE,1.54405999183655
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Afghanistan,AFG,510
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Africa Eastern and Southern,AFE,1449.38694982585
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Africa Western and Central,AFW,1575.91545569087
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Albania,ALB,4360
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Algeria,DZA,4470
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,American Samoa,ASM,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Andorra,AND,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Angola,AGO,3220
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Antigua and Barbuda,ATG,12690
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Arab World,ARB,6291.94658321321
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Argentina,ARG,9270
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Armenia,ARM,3470
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Aruba,ABW,23090
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Australia,AUS,46690
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Austria,AUT,49750
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Azerbaijan,AZE,5410
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Bahamas, The",BHS,28290
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bahrain,BHR,18970
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bangladesh,BGD,800
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Barbados,BRB,15540
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Belarus,BLR,6150
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Belgium,BEL,47080
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Belize,BLZ,3910
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Benin,BEN,1080
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bermuda,BMU,103480
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bhutan,BTN,2040
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bolivia,BOL,1780
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bosnia and Herzegovina,BIH,4960
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Botswana,BWA,5610
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Brazil,BRA,9640
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,British Virgin Islands,VGB,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Brunei Darussalam,BRN,33300
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bulgaria,BGR,7010
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Burkina Faso,BFA,650
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Burundi,BDI,220
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cabo Verde,CPV,3400
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cambodia,KHM,750
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cameroon,CMR,1400
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Canada,CAN,44490
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Caribbean small states,CSS,8962.46033719484
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cayman Islands,CYM,70220
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Central African Republic,CAF,510
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Central Europe and the Baltics,CEB,12818.9859271522
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Chad,TCD,910
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Channel Islands,CHI,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Chile,CHL,10790
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,China,CHN,4340
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Colombia,COL,5630
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Comoros,COM,1380
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Congo, Dem. Rep.",COD,320
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Congo, Rep.",COG,2750
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Costa Rica,CRI,7260
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cote d'Ivoire,CIV,1230
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Croatia,HRV,14220
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cuba,CUB,5200
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Curacao,CUW,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cyprus,CYP,32040
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Czech Republic,CZE,19400
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Denmark,DNK,61220
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Djibouti,DJI,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Dominica,DMA,6730
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Dominican Republic,DOM,5330
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Early-demographic dividend,EAR,2794.61074115554
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,East Asia & Pacific,EAS,7362.61427356094
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,3755.32160071509
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,3798.09820176587
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Ecuador,ECU,4400
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Egypt, Arab Rep.",EGY,2370
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,El Salvador,SLV,2880
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Equatorial Guinea,GNQ,9970
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Eritrea,ERI,510
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Estonia,EST,14580
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Eswatini,SWZ,3460
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Ethiopia,ETH,380
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Euro area,EMU,39883.0734303935
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Europe & Central Asia,ECS,24606.4713666245
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Europe & Central Asia (excluding high income),ECA,7414.59474099456
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,7997.87509215611
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,European Union,EUU,34804.5848769181
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Faroe Islands,FRO,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Fiji,FJI,3650
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Finland,FIN,49750
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Fragile and conflict affected situations,FCS,2146.00978590432
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,France,FRA,43970
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,French Polynesia,PYF,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Gabon,GAB,7850
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Gambia, The",GMB,890
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Georgia,GEO,3210
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Germany,DEU,44680
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Ghana,GHA,1240
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Gibraltar,GIB,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Greece,GRC,27610
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Greenland,GRL,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Grenada,GRD,6940
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Guam,GUM,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Guatemala,GTM,2730
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Guinea,GIN,690
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Guinea-Bissau,GNB,580
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Guyana,GUY,4510
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Haiti,HTI,1130
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Heavily indebted poor countries (HIPC),HPC,783.653846945433
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,High income,HIC,39344.1388106561
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Honduras,HND,1740
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Hong Kong SAR, China",HKG,33620
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Hungary,HUN,13270
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,IBRD only,IBD,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Iceland,ISL,36270
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,IDA & IBRD total,IBT,3481.42547719853
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,IDA blend,IDB,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,IDA only,IDX,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,IDA total,IDA,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,India,IND,1220
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Indonesia,IDN,2530
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Iran, Islamic Rep.",IRN,6250
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Iraq,IRQ,4580
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Ireland,IRL,44850
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Isle of Man,IMN,71570
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Israel,ISR,29770
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Italy,ITA,37960
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Jamaica,JAM,4390
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Japan,JPN,43910
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Jordan,JOR,3520
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kazakhstan,KAZ,7440
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kenya,KEN,920
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kiribati,KIR,2040
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Korea, Dem. People's Rep.",PRK,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Korea, Rep.",KOR,22290
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kosovo,XKX,3150
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kuwait,KWT,42490
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kyrgyz Republic,KGZ,850
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Lao PDR,LAO,1000
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Late-demographic dividend,LTE,5768.62114292589
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean,LCN,8040.84581267756
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,7619.21307581567
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,8004.48084558297
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latvia,LVA,12650
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Least developed countries: UN classification,LDC,776.70024098349
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Lebanon,LBN,7470
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Lesotho,LSO,1270
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Liberia,LBR,460
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Libya,LBY,12230
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Liechtenstein,LIE,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Lithuania,LTU,12570
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Low & middle income,LMY,3310.04506509365
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Low income,LIC,1073.25328366814
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Lower middle income,LMC,1668.81853356761
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Luxembourg,LUX,77640
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Macao SAR, China",MAC,45260
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Madagascar,MDG,470
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Malawi,MWI,450
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Malaysia,MYS,8260
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Maldives,MDV,5960
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Mali,MLI,700
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Malta,MLT,21370
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Marshall Islands,MHL,3550
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Mauritania,MRT,1500
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Mauritius,MUS,8080
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Mexico,MEX,9040
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,2900
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Middle East & North Africa,MEA,7402.15511391561
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,4519.00227459414
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,4542.13650553212
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Middle income,MIC,3540.50530649918
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Moldova,MDA,2380
